ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.543200983136072374e-03,-9.018204936911655397e-05,-2.214052900813340361e-03
3.543200948287461832e-03,-9.018204935628149760e-05,-2.214052956582390763e-03
3.543200913438850855e-03,-9.018204934344642768e-05,-2.214053012351441599e-03
3.543200878590237711e-03,-9.018204933061138486e-05,-2.214053068120491567e-03
3.543200843741625434e-03,-9.018204931777631494e-05,-2.214053123889540235e-03
3.543200808893011422e-03,-9.018204930494124502e-05,-2.214053179658588902e-03
3.543200774044396543e-03,-9.018204929210620220e-05,-2.214053235427637135e-03
3.543200739195780363e-03,-9.018204927927114584e-05,-2.214053291196684502e-03
3.543200704347164182e-03,-9.018204926643607591e-05,-2.214053346965731434e-03
3.543200669498546267e-03,-9.018204925360100599e-05,-2.214053402734777933e-03
3.543200634649927485e-03,-9.018204924076594963e-05,-2.214053458503824432e-03
3.543200599801308269e-03,-9.018204922793087970e-05,-2.214053514272869630e-03
3.543200564952688186e-03,-9.018204921509582334e-05,-2.214053570041913960e-03
3.543200530104067235e-03,-9.018204920226075341e-05,-2.214053625810958725e-03
3.543200495255445417e-03,-9.018204918942569705e-05,-2.214053681580002188e-03
3.543200460406823165e-03,-9.018204917659064068e-05,-2.214053737349045651e-03
3.543200425558198745e-03,-9.018204916375557076e-05,-2.214053793118087813e-03
3.543200390709574758e-03,-9.018204915092051439e-05,-2.214053848887129975e-03
3.543200355860949471e-03,-9.018204913808544447e-05,-2.214053904656170836e-03
3.543200321012322882e-03,-9.018204912525038810e-05,-2.214053960425212565e-03
3.543200286163695860e-03,-9.018204911241531818e-05,-2.214054016194252125e-03
3.543200251315067970e-03,-9.018204909958026181e-05,-2.214054071963292552e-03
3.543200216466439213e-03,-9.018204908674517834e-05,-2.214054127732331245e-03
3.543200181617808722e-03,-9.018204907391013552e-05,-2.214054183501369937e-03
3.543200146769178664e-03,-9.018204906107506560e-05,-2.214054239270408196e-03
3.543200111920547738e-03,-9.018204904824000923e-05,-2.214054295039446021e-03
3.543200077071915078e-03,-9.018204903540492576e-05,-2.214054350808482546e-03
3.543200042223281550e-03,-9.018204902256988294e-05,-2.214054406577519070e-03
3.543200007374647589e-03,-9.018204900973481302e-05,-2.214054462346554727e-03
3.543199972526012761e-03,-9.018204899689974310e-05,-2.214054518115590384e-03
3.543199937677377065e-03,-9.018204898406470028e-05,-2.214054573884624739e-03
3.543199902828739634e-03,-9.018204897122961681e-05,-2.214054629653659529e-03
3.543199867980102637e-03,-9.018204895839454689e-05,-2.214054685422693017e-03
3.543199833131464339e-03,-9.018204894555949052e-05,-2.214054741191726072e-03
3.543199798282824740e-03,-9.018204893272443415e-05,-2.214054796960758693e-03
3.543199763434184708e-03,-9.018204891988936423e-05,-2.214054852729790447e-03
3.543199728585543374e-03,-9.018204890705428076e-05,-2.214054908498822201e-03
3.543199693736901607e-03,-9.018204889421922439e-05,-2.214054964267852654e-03
3.543199658888258972e-03,-9.018204888138416802e-05,-2.214055020036883540e-03
3.543199624039615470e-03,-9.018204886854909810e-05,-2.214055075805912692e-03
3.543199589190970233e-03,-9.018204885571400107e-05,-2.214055131574942277e-03
3.543199554342324562e-03,-9.018204884287895826e-05,-2.214055187343970561e-03
3.543199519493678892e-03,-9.018204883004390189e-05,-2.214055243112998846e-03
3.543199484645031486e-03,-9.018204881720883197e-05,-2.214055298882026263e-03
3.543199449796383214e-03,-9.018204880437374850e-05,-2.214055354651053679e-03
3.543199414947734507e-03,-9.018204879153869213e-05,-2.214055410420079362e-03
3.543199380099084934e-03,-9.018204877870363576e-05,-2.214055466189105478e-03
3.543199345250433625e-03,-9.018204876586855229e-05,-2.214055521958131160e-03
3.543199310401782317e-03,-9.018204875303348236e-05,-2.214055577727155975e-03
3.543199275553130575e-03,-9.018204874019841244e-05,-2.214055633496179922e-03
3.543199240704477098e-03,-9.018204872736334252e-05,-2.214055689265203436e-03
3.543199205855822754e-03,-9.018204871452828615e-05,-2.214055745034226516e-03
3.543199171007167542e-03,-9.018204870169321623e-05,-2.214055800803249163e-03
3.543199136158511463e-03,-9.018204868885813276e-05,-2.214055856572270942e-03
3.543199101309854951e-03,-9.018204867602304929e-05,-2.214055912341292287e-03
3.543199066461197571e-03,-9.018204866318799292e-05,-2.214055968110313199e-03
3.543199031612538456e-03,-9.018204865035292300e-05,-2.214056023879333677e-03
3.543198996763879342e-03,-9.018204863751785308e-05,-2.214056079648353721e-03
3.543198961915218926e-03,-9.018204862468278315e-05,-2.214056135417372465e-03
3.543198927066557643e-03,-9.018204861184771323e-05,-2.214056191186390774e-03
3.543198892217895492e-03,-9.018204859901264331e-05,-2.214056246955409084e-03
3.543198857369233342e-03,-9.018204858617758694e-05,-2.214056302724426526e-03
3.543198822520569023e-03,-9.018204857334250347e-05,-2.214056358493443535e-03
3.543198787671904704e-03,-9.018204856050743355e-05,-2.214056414262460110e-03
3.543198752823238651e-03,-9.018204854767236363e-05,-2.214056470031476251e-03
3.543198717974572597e-03,-9.018204853483728016e-05,-2.214056525800491525e-03
3.543198683125905243e-03,-9.018204852200222379e-05,-2.214056581569505931e-03
3.543198648277237021e-03,-9.018204850916714031e-05,-2.214056637338520338e-03
3.543198613428568799e-03,-9.018204849633208395e-05,-2.214056693107533443e-03
3.543198578579897975e-03,-9.018204848349701402e-05,-2.214056748876546982e-03
3.543198543731227151e-03,-9.018204847066191700e-05,-2.214056804645559654e-03
3.543198508882555893e-03,-9.018204845782686063e-05,-2.214056860414571892e-03
3.543198474033883768e-03,-9.018204844499179071e-05,-2.214056916183582829e-03
3.543198439185209908e-03,-9.018204843215669368e-05,-2.214056971952593766e-03
3.543198404336535615e-03,-9.018204841932162376e-05,-2.214057027721603836e-03
3.543198369487860887e-03,-9.018204840648656739e-05,-2.214057083490613472e-03
3.543198334639183992e-03,-9.018204839365149747e-05,-2.214057139259622674e-03
3.543198299790507964e-03,-9.018204838081640045e-05,-2.214057195028631009e-03
3.543198264941830634e-03,-9.018204836798133053e-05,-2.214057250797639344e-03
3.543198230093151137e-03,-9.018204835514627416e-05,-2.214057306566646812e-03
3.543198195244472073e-03,-9.018204834231119068e-05,-2.214057362335654280e-03
3.543198160395792141e-03,-9.018204832947610721e-05,-2.214057418104660446e-03
3.543198125547110909e-03,-9.018204831664102374e-05,-2.214057473873666179e-03
3.543198090698428376e-03,-9.018204830380594026e-05,-2.214057529642671045e-03
3.543198055849745409e-03,-9.018204829097089745e-05,-2.214057585411675910e-03
3.543198021001061574e-03,-9.018204827813581397e-05,-2.214057641180680342e-03
3.543197986152376872e-03,-9.018204826530073050e-05,-2.214057696949683473e-03
3.543197951303690869e-03,-9.018204825246566058e-05,-2.214057752718686604e-03
3.543197916455004433e-03,-9.018204823963056355e-05,-2.214057808487689301e-03
3.543197881606317129e-03,-9.018204822679550718e-05,-2.214057864256691564e-03
3.543197846757629391e-03,-9.018204821396043726e-05,-2.214057920025692527e-03
3.543197811908939919e-03,-9.018204820112535379e-05,-2.214057975794693923e-03
3.543197777060250013e-03,-9.018204818829025676e-05,-2.214058031563694018e-03
3.543197742211559240e-03,-9.018204817545518684e-05,-2.214058087332693246e-03
3.543197707362867599e-03,-9.018204816262011692e-05,-2.214058143101692907e-03
3.543197672514175091e-03,-9.018204814978503345e-05,-2.214058198870691267e-03
3.543197637665482149e-03,-9.018204813694994998e-05,-2.214058254639689194e-03
3.543197602816787473e-03,-9.018204812411486650e-05,-2.214058310408687121e-03
3.543197567968091929e-03,-9.018204811127979658e-05,-2.214058366177683746e-03
3.543197533119395518e-03,-9.018204809844471311e-05,-2.214058421946679938e-03
3.543197498270698673e-03,-9.018204808560964319e-05,-2.214058477715675696e-03
3.543197463422001394e-03,-9.018204807277458682e-05,-2.214058533484671021e-03
3.543197428573301947e-03,-9.018204805993950334e-05,-2.214058589253665912e-03
3.543197393724602934e-03,-9.018204804710440632e-05,-2.214058645022659502e-03
3.543197358875902619e-03,-9.018204803426933640e-05,-2.214058700791653525e-03
3.543197324027201004e-03,-9.018204802143426648e-05,-2.214058756560646681e-03
3.543197289178499389e-03,-9.018204800859918300e-05,-2.214058812329639404e-03
3.543197254329796039e-03,-9.018204799576409953e-05,-2.214058868098630825e-03
3.543197219481091821e-03,-9.018204798292900250e-05,-2.214058923867622247e-03
3.543197184632387170e-03,-9.018204797009393258e-05,-2.214058979636613234e-03
3.543197149783681651e-03,-9.018204795725884911e-05,-2.214059035405602921e-03
