ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
9.999999999999994449e-01,-1.719939430159492634e-03,-9.793516082545306034e+00
9.999999999999994449e-01,-1.720678660476724318e-03,-9.793516010915698899e+00
9.999999999999994449e-01,-1.721417890932173131e-03,-9.793515939255316383e+00
9.999999999999994449e-01,-1.722157121525897836e-03,-9.793515867564163813e+00
9.999999999999994449e-01,-1.722896352257958065e-03,-9.793515795842230531e+00
9.999999999999994449e-01,-1.723635583128414099e-03,-9.793515724089523644e+00
9.999999999999994449e-01,-1.724374814137323618e-03,-9.793515652306043151e+00
9.999999999999994449e-01,-1.725114045284746470e-03,-9.793515580491783723e+00
9.999999999999994449e-01,-1.725853276570743153e-03,-9.793515508646752465e+00
9.999999999999994449e-01,-1.726592507995372431e-03,-9.793515436770945826e+00
9.999999999999994449e-01,-1.727331739558692634e-03,-9.793515364864363804e+00
9.999999999999994449e-01,-1.728070971260764477e-03,-9.793515292927008176e+00
9.999999999999994449e-01,-1.728810203101647158e-03,-9.793515220958875389e+00
9.999999999999994449e-01,-1.729549435081399441e-03,-9.793515148959968997e+00
9.999999999999994449e-01,-1.730288667200080956e-03,-9.793515076930285446e+00
9.999999999999994449e-01,-1.731027899457750902e-03,-9.793515004869828289e+00
9.999999999999994449e-01,-1.731767131854469776e-03,-9.793514932778595750e+00
9.999999999999994449e-01,-1.732506364390295258e-03,-9.793514860656587828e+00
9.999999999999994449e-01,-1.733245597065288498e-03,-9.793514788503806301e+00
9.999999999999994449e-01,-1.733984829879506740e-03,-9.793514716320249391e+00
9.999999999999994449e-01,-1.734724062833011352e-03,-9.793514644105917100e+00
9.999999999999994449e-01,-1.735463295925860662e-03,-9.793514571860807649e+00
9.999999999999994449e-01,-1.736202529158114519e-03,-9.793514499584924593e+00
9.999999999999994449e-01,-1.736941762529831471e-03,-9.793514427278269707e+00
9.999999999999994449e-01,-1.737680996041072014e-03,-9.793514354940835887e+00
