ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.601774302999846862e-03,-2.112573034478649667e-04,-2.117433664780638252e-03
3.601774224927195654e-03,-2.113475071810160379e-04,-2.117433797582936490e-03
3.601774146821203927e-03,-2.114377109140794242e-04,-2.117433930441935900e-03
3.601774068681870816e-03,-2.115279146470550172e-04,-2.117434063357638216e-03
3.601773990509197620e-03,-2.116181183799428170e-04,-2.117434196330040402e-03
3.601773912303183039e-03,-2.117083221127427693e-04,-2.117434329359145929e-03
3.601773834063828807e-03,-2.117985258454548742e-04,-2.117434462444952193e-03
3.601773755791132757e-03,-2.118887295780790502e-04,-2.117434595587460930e-03
3.601773677485096189e-03,-2.119789333106152974e-04,-2.117434728786670838e-03
3.601773599145718669e-03,-2.120691370430635345e-04,-2.117434862042582785e-03
3.601773520773000632e-03,-2.121593407754237615e-04,-2.117434995355195904e-03
