ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-7.728487596854204979e-04,-9.794826319662435665e+00
0.000000000000000000e+00,-7.728487791525065357e-04,-9.794826320394660613e+00
0.000000000000000000e+00,-7.728487986195923566e-04,-9.794826321126887336e+00
0.000000000000000000e+00,-7.728488180866781776e-04,-9.794826321859112284e+00
0.000000000000000000e+00,-7.728488375537638901e-04,-9.794826322591335455e+00
0.000000000000000000e+00,-7.728488570208491689e-04,-9.794826323323562178e+00
0.000000000000000000e+00,-7.728488764879343394e-04,-9.794826324055787126e+00
0.000000000000000000e+00,-7.728488959550192930e-04,-9.794826324788010297e+00
0.000000000000000000e+00,-7.728489154221040297e-04,-9.794826325520237020e+00
0.000000000000000000e+00,-7.728489348891886580e-04,-9.794826326252461968e+00
0.000000000000000000e+00,-7.728489543562729611e-04,-9.794826326984686915e+00
0.000000000000000000e+00,-7.728489738233572642e-04,-9.794826327716913639e+00
0.000000000000000000e+00,-7.728489932904411336e-04,-9.794826328449136810e+00
0.000000000000000000e+00,-7.728490127575250029e-04,-9.794826329181365310e+00
0.000000000000000000e+00,-7.728490322246085471e-04,-9.794826329913590257e+00
0.000000000000000000e+00,-7.728490516916920912e-04,-9.794826330645813428e+00
0.000000000000000000e+00,-7.728490711587752016e-04,-9.794826331378040152e+00
0.000000000000000000e+00,-7.728490906258583121e-04,-9.794826332110265099e+00
0.000000000000000000e+00,-7.728491100929409888e-04,-9.794826332842490046e+00
0.000000000000000000e+00,-7.728491295600238824e-04,-9.794826333574716770e+00
0.000000000000000000e+00,-7.728491490271061255e-04,-9.794826334306939941e+00
0.000000000000000000e+00,-7.728491684941883686e-04,-9.794826335039168441e+00
0.000000000000000000e+00,-7.728491879612703949e-04,-9.794826335771391612e+00
0.000000000000000000e+00,-7.728492074283523127e-04,-9.794826336503616560e+00
0.000000000000000000e+00,-7.728492268954340137e-04,-9.794826337235843283e+00
0.000000000000000000e+00,-7.728492463625153894e-04,-9.794826337968068231e+00
0.000000000000000000e+00,-7.728492658295967651e-04,-9.794826338700293178e+00
0.000000000000000000e+00,-7.728492852966779240e-04,-9.794826339432519902e+00
0.000000000000000000e+00,-7.728493047637586492e-04,-9.794826340164744849e+00
0.000000000000000000e+00,-7.728493242308393744e-04,-9.794826340896971573e+00
0.000000000000000000e+00,-7.728493436979198827e-04,-9.794826341629194744e+00
0.000000000000000000e+00,-7.728493631650002827e-04,-9.794826342361419691e+00
0.000000000000000000e+00,-7.728493826320804658e-04,-9.794826343093648191e+00
0.000000000000000000e+00,-7.728494020991603236e-04,-9.794826343825871362e+00
0.000000000000000000e+00,-7.728494215662399646e-04,-9.794826344558098086e+00
0.000000000000000000e+00,-7.728494410333193888e-04,-9.794826345290321257e+00
